team_id,year,league_id,sub_league_id,division_id,gate_revenue,season_ticket_revenue,media_revenue,merchandising_revenue,other_revenue,revenue_sharing,playoff_revenue,cash,cash_owner,cash_trades,previous_balance,player_expenses,staff_expenses,stadium_expenses,season_tickets,attendance,fan_interest,fan_loyalty,fan_modifier,ticket_price,local_media_contract,local_media_contract_expires,national_media_contract,national_media_contract_expires,development_budget,draft_budget,draft_expenses,budget,market,owner_expectation,scouting_budget,scouting_amateur,scouting_major,scouting_minor,scouting_international
3,2017,100,0,0,20906870,21759556,18000000,4303172,'',0,0,0,0,0,0,60280980,682080,0,19124,3020418,0,0,0,16.5000,0,0,0,0,4860000,5687500,0,65000000,0,0,0,0,0,0,0
4,2000,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,7507,2059725,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2001,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,10563,2362505,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2002,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,12157,2507557,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2003,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,12024,2824101,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2004,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,13352,2624354,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2005,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,9367,2184615,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2006,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,11493,2469580,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2007,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,11227,2553153,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2008,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,10031,2300793,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2009,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,11493,2619061,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2010,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,10031,2276686,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2011,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,11094,2565585,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2012,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,12157,2404063,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2013,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,8969,1967872,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2014,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,9367,2002029,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2015,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,8969,2312143,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2016,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,12157,2871322,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
4,2017,100,0,1,13189505,7418417,14100000,2438688,'',0,0,0,0,0,0,30251800,608300,0,13352,2812406,0,0,0,12.2000,0,0,0,0,4860000,5687500,0,37500000,0,0,0,0,0,0,0
5,2000,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,25132,3420910,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2001,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,26018,3484192,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2002,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,22115,3329342,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2003,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,18728,3035745,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2004,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,19856,3224215,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2005,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,20610,3331331,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2006,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,21362,3418016,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2007,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,21739,3416563,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2008,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,21739,3484571,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2009,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,22115,3290340,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2010,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,19857,3016132,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2011,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,18728,2977654,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2012,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,19669,3022694,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2013,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,18351,3005679,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2014,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,19480,2990781,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2015,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,19104,3035183,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2016,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,20233,3262898,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
5,2017,100,0,1,28839543,43258455,24500000,6232950,'',0,0,0,0,0,0,97291400,714160,0,21668,3404040,0,0,0,21.2500,0,0,0,0,4860000,5687500,0,110000000,0,0,0,0,0,0,0
6,2000,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,7507,2039184,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2001,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,8836,1881862,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2002,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,8039,1725258,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2003,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,7507,1668066,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2004,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,8570,1858165,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2005,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,8039,1784278,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2006,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,7906,2161079,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2007,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,13098,2349312,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2008,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,12013,2284688,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2009,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,11377,2150382,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2010,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,12705,2503694,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2011,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,18517,3167151,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2012,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,18517,3231036,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2013,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,18351,3275972,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2014,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,18683,3227187,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2015,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,16192,2811764,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2016,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,15196,2917549,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
6,2017,100,0,1,14486834,8148097,15100000,2444132,'',0,0,0,0,0,0,53115160,664280,0,16691,2797322,0,0,0,13.4000,0,0,0,0,4860000,5687500,0,42500000,0,0,0,0,0,0,0
7,2000,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,6312,1937113,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2001,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,8304,1789078,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2002,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,8172,1750361,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2003,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,7375,1624538,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2004,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,7375,1666404,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2005,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,7773,1717604,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2006,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,7375,1546283,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2007,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,6710,1672587,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2008,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,7773,1876559,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2009,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,9367,2272596,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2010,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,10164,2083359,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2011,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,8703,2064763,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2012,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,10696,2219442,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2013,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,9766,2177929,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2014,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,9500,2470335,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2015,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,12821,2978984,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2016,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,13645,2653323,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
7,2017,100,0,1,10725988,6032053,13900000,2170560,'',0,0,0,0,0,0,18713540,632860,0,9234,2418201,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,35000000,0,0,0,0,0,0,0
8,2000,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,6179,2175832,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2001,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,8969,2347539,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
8,2002,100,0,1,10499463,5905888,13900000,2140768,'',0,0,0,0,0,0,14184180,675940,0,12738,2768570,0,0,0,11.8000,0,0,0,0,4860000,5687500,0,32500000,0,0,0,0,0,0,0
